ID;Latitude;Longitude;ope1;ope2;ope3;ope4;efex1;efex2;efex3;efex4;efin1;efin2;efin3;efin4;efin5;intpol1;intpol2;intpol3;intpol4;intpol5;intknow;senknow1;senknow2;senknow3;senknow4;senknow5;autknow;partinf1;partinf2;partinf3;partinf4;partinf5;partinf6;polpart;parton1;parton2;parton3;parton4;parton5;parton6;partonline;acce1;acce2;acce3;use1;use2;use3;use4;use5;use6;use7;com1;com2;com3;com4;com5;com6;com7;com8;com9;com10;prov1;prov2;prov3;prov4;prov5;prov6;prov7;sexo;edad;edadcat;SES;educ;right;center;left;year;_merge;periphery;yearcat1;yearcat2;yearcat3;Cluster_01;Cluster_05;camp
4172;-33.0277543;-71.4962212;3;4;4;3;2;2;2;2;2;4;2;2;3;2;3;3;3;2;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;1;1;0;0;4;S?;S?;No;7;4;7;2;1;4;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;18;18-29;2;Media completa;No;No;Yes;21;using only (2);0;0;0;1;0;0;0
4174;-33.027621;-71.4962332;4;1;4;1;2;2;1;3;4;4;4;3;4;1;2;2;3;1;0;0;1;0;1;0;2;0;1;0;1;0;0;2;0;1;0;0;0;0;1;No;S?;No;7;7;7;1;1;1;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Masculine;20;18-29;2;Superior tecnica incompleta;No;No;Yes;21;using only (2);0;0;0;1;0;0;0
4177;-33.0274702;-71.4961273;4;4;3;2;2;3;1;3;5;1;5;2;3;2;3;3;3;3;1;1;1;1;1;1;6;0;1;1;1;1;1;5;1;0;0;0;0;0;1;S?;S?;No;7;7;6;5;5;5;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;41;30-44;5;Universitaria completa;No;Yes;No;21;using only (2);0;0;0;1;0;0;0
1542;-33.0313858;-71.5337595;4;4;4;5;2;2;1;1;5;4;4;4;4;4;3;3;3;4;0;0;1;1;1;0;3;0;1;0;1;0;0;2;1;1;1;0;0;0;3;S?;S?;S?;7;7;7;7;7;4;7;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Masculine;30;30-44;5;Universitaria completa;No;No;No;19;master only (1);0;1;0;0;0;0;0
1547;-33.0311781;-71.5341161;3;3;1;2;5;3;1;5;5;5;5;5;5;2;4;4;4;3;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;S?;S?;;4;1;4;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Masculine;19;18-29;5;Media completa;No;No;No;19;master only (1);0;1;0;0;0;0;0
1604;-33.0291733;-71.5366352;5;5;4;1;1;1;1;1;5;5;3;5;5;4;4;4;4;4;0;1;1;1;1;0;4;1;1;1;1;1;1;6;1;1;1;0;0;0;3;S?;S?;S?;4;4;7;7;7;7;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;48;45-59;4;Universitaria completa;No;No;No;19;master only (1);0;1;0;0;0;0;0
1609;-33.0290013;-71.5363035;2;2;2;2;2;2;2;2;4;4;4;2;4;1;1;3;3;1;0;0;1;1;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;S?;No;No;;;;;;;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;73;60 or more;2;Basica incompleta o menos;No;No;No;19;master only (1);0;1;0;0;0;0;0
1451;-33.0344371;-71.4951154;1;1;1;1;1;2;1;1;2;2;1;2;3;1;2;3;3;3;0;0;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;No;No;No;;;;;;;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;75;60 or more;1;Basica completa;No;No;No;20;master only (1);0;0;1;0;0;0;1
1460;-33.03421;-71.4959867;5;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;4;2;0;0;1;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;S?;S?;No;7;7;1;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;62;60 or more;2;Media incompleta;No;Yes;No;20;master only (1);0;0;1;0;0;0;1
1468;-33.0339852;-71.4941934;4;4;4;2;2;2;2;2;4;2;4;4;4;2;3;4;4;4;1;0;1;1;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;S?;S?;No;6;6;4;2;3;1;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;45;45-59;5;Superior tecnica completa;No;No;No;20;master only (1);0;0;1;0;0;0;1
1473;-33.0338789;-71.4942637;1;2;4;2;2;2;1;2;4;4;3;4;4;1;3;3;4;4;0;0;1;1;1;0;3;0;0;0;0;1;0;1;0;0;0;0;0;0;0;S?;S?;No;7;1;7;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;40;30-44;2;Media completa;No;No;No;20;master only (1);0;0;1;0;0;0;1
1531;-33.0320838;-71.4882149;1;1;1;1;2;3;2;2;2;3;2;3;3;2;3;3;3;2;0;0;1;1;1;0;3;0;0;0;0;1;0;1;0;0;0;0;0;0;0;No;S?;No;7;1;3;1;1;1;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;55;45-59;3;Basica completa;No;No;No;20;master only (1);0;0;1;0;0;0;1
1677;-33.0264135;-71.5702657;2;2;3;1;2;3;2;1;5;4;3;5;3;4;4;4;4;4;0;0;1;1;1;1;4;0;0;0;0;1;1;2;1;1;1;1;1;1;6;S?;S?;;7;3;6;4;4;5;6;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;26;18-29;5;Universitaria completa;;;;19;master only (1);0;1;0;0;0;0;0
1682;-33.0259885;-71.5680428;3;3;4;3;2;2;2;2;4;4;4;3;4;2;3;3;3;3;1;0;1;1;1;1;5;0;0;0;0;1;1;2;0;1;0;0;0;0;1;S?;S?;S?;6;2;6;1;1;1;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;35;30-44;5;Universitaria completa;Yes;No;No;19;master only (1);0;1;0;0;0;0;0
1683;-33.0257746;-71.5697337;3;3;2;1;1;2;1;1;5;4;4;4;5;3;3;3;4;4;1;0;1;1;1;1;5;0;1;0;0;0;0;1;0;1;0;0;0;0;1;S?;S?;S?;7;4;4;1;1;1;6;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;52;45-59;5;Universitaria completa;No;Yes;No;19;master only (1);0;1;0;0;0;0;0
1684;-33.0257684;-71.5692951;;;;;2;1;4;;4;;4;;;1;1;2;2;2;0;0;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;No;No;No;1;1;1;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;69;60 or more;3;Media completa;No;No;No;19;master only (1);0;1;0;0;0;0;0
1687;-33.0256265;-71.5646131;4;5;5;3;4;2;2;3;4;4;4;4;4;3;3;3;4;4;0;1;1;1;0;0;3;0;1;1;1;1;0;4;1;1;1;1;1;1;6;S?;S?;S?;7;6;7;6;6;6;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Masculine;27;18-29;4;Universitaria completa;Yes;No;No;19;master only (1);0;1;0;0;0;0;0
1691;-33.0254512;-71.5679612;3;4;5;2;4;2;2;2;4;3;2;2;3;2;3;4;3;3;0;0;1;1;1;0;3;0;1;0;1;1;1;4;0;1;0;0;0;0;1;S?;S?;;6;4;5;2;2;1;7;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Masculine;22;18-29;4;Universitaria inompleta;No;No;Yes;19;master only (1);0;1;0;0;0;0;0
1697;-33.0252357;-71.5636794;5;5;5;5;5;4;2;2;5;4;3;5;4;1;2;2;4;4;0;0;1;0;0;0;1;0;;0;0;1;0;;0;0;0;0;0;0;0;S?;S?;S?;7;7;7;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Masculine;25;18-29;4;Universitaria inompleta;No;No;No;19;master only (1);0;1;0;0;0;0;0
1699;-33.0251446;-71.5651301;4;4;4;5;4;4;3;4;3;4;3;4;4;1;3;3;3;4;0;1;0;1;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;1;S?;S?;S?;7;7;7;1;1;1;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Masculine;39;30-44;5;Universitaria completa;No;Yes;No;19;master only (1);0;1;0;0;0;0;0
1704;-33.0249308;-71.5652732;2;2;3;3;2;3;2;2;4;4;2;5;5;3;3;3;3;3;1;0;1;1;1;1;5;0;0;0;0;0;;;0;0;0;1;0;0;1;S?;S?;S?;7;7;6;1;1;1;7;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;46;45-59;5;Universitaria completa;Yes;No;No;19;master only (1);0;1;0;0;0;0;0
1706;-33.024754;-71.5655314;1;2;2;2;3;2;2;4;5;2;3;5;5;1;2;2;2;2;0;0;1;0;1;0;2;1;0;0;0;1;0;2;0;0;0;;;0;;No;No;No;1;1;1;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;86;60 or more;2;Basica completa;No;No;No;19;master only (1);0;1;0;0;0;0;0
1711;-33.0245861;-71.5661995;2;4;3;4;1;4;3;1;5;5;2;5;5;4;4;4;4;4;0;0;1;1;1;1;4;1;1;1;1;1;1;6;1;1;1;1;1;1;6;S?;S?;S?;6;6;5;7;7;5;6;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Masculine;62;60 or more;5;Universitaria completa;No;No;Yes;19;master only (1);0;1;0;0;0;0;0
1588;-33.029511;-71.520632;1;1;1;1;1;2;1;2;4;4;2;4;4;1;4;4;2;4;0;0;1;1;1;0;3;1;1;0;0;1;1;4;0;0;0;0;0;0;0;S?;S?;No;7;1;1;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;46;45-59;3;Media tecnica completa;No;No;Yes;19;master only (1);0;1;0;0;0;0;1
1607;-33.0290521;-71.5196942;3;3;4;2;2;2;1;2;3;3;2;4;4;1;1;1;1;1;0;0;1;1;1;0;3;0;0;0;0;1;0;1;0;0;0;0;0;0;0;S?;S?;S?;4;4;7;1;1;1;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;20;18-29;2;Media completa;No;No;No;19;master only (1);0;1;0;0;0;0;1
1610;-33.028969;-71.519178;5;5;5;2;2;2;1;1;5;5;2;5;3;4;4;4;4;4;1;0;1;1;0;0;3;1;1;0;1;1;0;4;1;1;1;1;0;1;5;S?;S?;;7;7;7;6;5;1;7;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Masculine;19;18-29;4;Universitaria inompleta;No;No;Yes;19;master only (1);0;1;0;0;0;0;1
1617;-33.0287261;-71.5204337;2;4;4;2;2;2;2;2;2;3;2;2;2;2;3;3;3;3;0;0;0;1;0;0;1;1;0;0;0;0;1;2;0;0;0;0;0;0;0;S?;S?;No;7;7;7;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;44;30-44;2;Media completa;No;No;No;19;master only (1);0;1;0;0;0;0;1
1618;-33.0286626;-71.5203272;;;;;2;3;2;2;2;2;2;2;2;1;3;3;3;3;0;0;1;0;1;0;2;0;0;0;0;1;0;1;0;0;0;0;0;0;0;S?;No;No;;;;;;;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;74;60 or more;3;Basica incompleta o menos;No;No;No;19;master only (1);0;1;0;0;0;0;1
1621;-33.0285133;-71.5203374;4;3;4;2;3;3;2;1;2;3;3;3;4;1;2;2;4;3;0;0;0;0;1;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;1;S?;S?;S?;7;7;7;4;3;2;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;27;18-29;3;Media completa;No;No;No;19;master only (1);0;1;0;0;0;0;1
1641;-33.0275656;-71.5197026;2;2;2;2;2;2;3;3;2;2;3;3;2;1;3;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;S?;S?;S?;5;3;2;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;43;30-44;3;Media completa;No;No;No;19;master only (1);0;1;0;0;0;0;1
1603;-33.0292101;-71.5730147;3;3;4;1;1;1;1;2;5;5;5;4;5;2;3;2;3;2;1;1;1;1;1;1;6;1;1;1;1;1;1;6;0;1;0;0;0;0;1;S?;S?;S?;5;3;2;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Masculine;29;18-29;4;Universitaria inompleta;No;No;No;19;master only (1);0;1;0;0;0;0;0
1613;-33.0288746;-71.57322;2;2;2;2;2;2;1;1;2;3;2;2;2;2;3;2;3;3;1;0;1;1;1;0;4;0;0;0;0;1;0;1;0;0;0;0;0;0;0;No;No;No;;;;;;;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;80;60 or more;3;Media completa;Yes;No;No;19;master only (1);0;1;0;0;0;0;0
1615;-33.0287702;-71.5732688;4;1;4;1;1;1;1;1;5;5;2;4;5;2;4;4;4;4;1;1;1;1;1;1;6;1;1;1;1;1;0;5;0;0;0;0;0;0;0;S?;No;S?;;;;;;;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Masculine;57;45-59;5;Postgrado;No;No;Yes;19;master only (1);0;1;0;0;0;0;0
1622;-33.0283973;-71.5756279;2;2;4;2;1;3;4;4;5;4;4;1;5;3;3;3;3;3;0;1;1;1;1;0;4;0;0;0;0;1;1;2;1;1;0;0;0;0;2;S?;S?;S?;7;7;5;4;4;2;6;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Masculine;41;30-44;5;Universitaria completa;No;No;No;20;master only (1);0;0;1;0;0;0;0
1623;-33.0283973;-71.5756279;5;4;3;4;1;1;2;5;4;3;4;4;5;3;4;4;4;3;1;0;1;1;1;0;4;0;1;0;0;1;0;2;1;1;0;1;0;0;3;S?;S?;;7;5;7;4;6;7;6;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Masculine;21;18-29;5;Superior tecnica completa;No;No;No;20;master only (1);0;0;1;0;0;0;0
1625;-33.028114;-71.5719021;5;4;5;3;1;3;1;1;5;5;3;4;5;4;4;4;4;4;0;1;1;1;1;1;5;0;1;0;0;1;0;2;0;1;0;0;0;0;1;S?;S?;S?;7;5;7;5;5;1;7;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Masculine;28;18-29;5;Universitaria completa;No;No;Yes;19;master only (1);0;1;0;0;0;0;0
1642;-33.0275469;-71.572395;5;4;4;5;3;4;2;1;5;5;5;5;5;4;3;3;3;3;0;1;1;1;0;1;4;0;0;0;0;1;0;1;1;1;1;1;0;0;4;S?;S?;S?;7;7;4;4;7;7;7;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Masculine;36;30-44;5;Postgrado;Yes;No;No;19;master only (1);0;1;0;0;0;0;0
1645;-33.027496;-71.5733743;2;2;2;2;2;3;2;2;2;3;3;3;3;1;3;3;2;3;1;0;1;1;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;S?;S?;No;4;4;5;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;31;30-44;3;Universitaria completa;No;No;No;19;master only (1);0;1;0;0;0;0;0
1647;-33.0273515;-71.5737029;2;4;2;3;2;4;2;2;2;4;2;2;4;2;2;3;3;2;0;0;1;1;1;0;3;1;1;1;1;1;1;6;1;1;0;0;0;0;2;S?;S?;S?;7;5;6;3;4;2;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;35;30-44;4;Universitaria completa;Yes;No;No;19;master only (1);0;1;0;0;0;0;0
1649;-33.0273062;-71.5719155;2;2;2;2;2;4;2;1;5;4;2;5;5;4;4;4;4;4;1;0;1;1;1;1;5;0;1;0;0;1;0;2;1;1;0;0;0;0;2;S?;S?;S?;6;4;6;1;2;2;6;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Masculine;66;60 or more;4;Superior tecnica completa;No;No;Yes;20;master only (1);0;0;1;0;0;0;0
1650;-33.0272967;-71.5716904;1;1;3;2;2;3;1;1;5;5;5;5;5;2;3;3;3;4;1;0;1;1;1;0;4;0;0;0;0;1;0;1;1;1;0;1;0;0;3;S?;S?;S?;7;1;4;1;1;1;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Masculine;50;45-59;4;Universitaria completa;No;No;Yes;20;master only (1);0;0;1;0;0;0;0
1654;-33.0271352;-71.5723778;1;1;1;1;2;4;4;2;2;3;4;4;4;3;3;3;4;4;1;0;1;1;1;0;4;0;0;0;0;1;1;2;1;1;1;1;0;0;4;S?;S?;S?;5;6;1;2;4;1;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;54;45-59;4;Superior tecnica completa;Yes;No;No;20;master only (1);0;0;1;0;0;0;0
1659;-33.0270392;-71.5721312;2;2;4;2;1;1;1;1;5;4;4;5;5;4;3;3;3;3;1;1;1;1;1;1;6;1;1;1;1;1;1;6;1;1;0;1;0;1;4;S?;S?;No;4;4;7;1;7;1;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Masculine;28;18-29;2;Superior tecnica completa;No;No;Yes;20;master only (1);0;0;1;0;0;0;0
1660;-33.0270357;-71.5730358;3;3;3;3;2;2;2;1;3;2;2;4;4;2;3;3;3;3;1;0;1;1;1;0;4;1;1;0;0;1;0;3;0;1;0;0;0;0;1;S?;S?;S?;7;7;7;1;1;1;7;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;27;18-29;4;Universitaria completa;No;No;No;20;master only (1);0;0;1;0;0;0;0
1662;-33.0269707;-71.5728664;4;5;5;4;4;4;2;1;3;4;2;5;4;2;3;3;3;3;1;0;1;1;1;0;4;0;0;0;1;0;1;2;1;1;0;0;0;0;2;S?;S?;;7;7;7;1;1;1;7;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;26;18-29;4;Universitaria completa;Yes;No;No;19;master only (1);0;1;0;0;0;0;0
1666;-33.0267956;-71.5722752;5;5;5;4;3;2;2;4;5;5;5;5;5;3;2;3;4;3;1;1;1;1;1;1;6;1;0;0;0;1;1;3;1;1;1;1;0;1;5;S?;S?;S?;7;6;1;7;7;7;7;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Masculine;85;60 or more;4;Universitaria completa;No;Yes;No;20;master only (1);0;0;1;0;0;0;0
1545;-33.0313266;-71.5824281;1;1;1;1;3;2;2;4;5;5;5;4;4;3;4;4;4;4;0;1;1;1;1;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;1;S?;S?;S?;7;7;7;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;63;60 or more;2;Media incompleta;Yes;No;No;20;master only (1);0;0;1;0;0;0;0
1575;-33.0296946;-71.5824556;1;4;4;4;4;2;2;2;5;4;4;2;5;1;2;2;2;3;0;0;1;1;1;0;3;0;0;0;0;0;0;0;1;1;0;0;0;0;2;S?;S?;No;7;1;7;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;68;60 or more;4;Universitaria completa;Yes;No;No;20;master only (1);0;0;1;0;0;0;0
1586;-33.029545;-71.5830293;;;;;4;2;;2;4;4;4;2;5;3;3;3;3;3;1;1;1;1;1;1;6;0;1;0;0;1;1;3;0;0;0;0;0;0;0;S?;No;No;;;;;;;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Masculine;83;60 or more;4;Universitaria inompleta;No;Yes;No;20;master only (1);0;0;1;0;0;0;0
1597;-33.0293401;-71.5822477;3;3;4;3;5;1;1;1;4;5;3;4;4;2;4;4;4;4;1;0;1;1;1;0;4;1;0;0;0;1;1;3;0;1;0;0;0;0;1;S?;S?;S?;7;1;7;1;1;1;7;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;63;60 or more;5;Universitaria completa;Yes;No;No;20;master only (1);0;0;1;0;0;0;0
1600;-33.0292895;-71.5841433;1;1;1;1;3;3;3;3;4;2;4;2;2;1;4;4;4;4;0;0;1;1;1;0;3;0;0;0;0;1;0;1;0;0;0;0;0;0;0;S?;S?;S?;7;1;1;1;7;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Masculine;58;45-59;3;Media completa;No;No;Yes;20;master only (1);0;0;1;0;0;0;0
1620;-33.028606;-71.5815085;3;2;2;2;5;1;1;1;5;4;5;4;5;4;4;4;4;4;1;1;1;1;1;0;5;1;1;1;1;1;1;6;1;1;1;0;0;0;3;S?;No;;7;4;4;7;7;1;7;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Masculine;72;60 or more;5;Postgrado;No;No;Yes;20;master only (1);0;0;1;0;0;0;0
4135;-33.0309661;-71.5830143;4;4;2;3;2;2;2;1;5;4;4;2;4;3;3;2;3;3;1;0;1;1;1;0;4;1;1;1;0;1;1;5;0;0;0;0;0;0;0;S?;S?;S?;7;5;4;2;2;2;6;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Masculine;51;45-59;4;Universitaria completa;No;No;Yes;21;using only (2);0;0;0;1;0;0;0
4137;-33.0308717;-71.5835633;3;3;4;3;3;2;2;3;3;4;3;4;5;3;4;4;3;3;1;1;1;1;1;0;5;1;1;0;1;1;1;5;1;1;0;1;1;1;5;S?;S?;No;7;4;4;5;4;4;6;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;45;45-59;4;Universitaria completa;No;No;Yes;21;using only (2);0;0;0;1;0;0;0
4138;-33.0308047;-71.5830508;4;3;3;3;4;3;2;1;4;5;4;5;5;4;3;3;4;4;1;1;1;1;1;1;6;1;1;1;1;1;1;6;1;1;0;0;1;1;4;S?;S?;No;7;6;4;7;7;7;7;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Masculine;77;60 or more;4;Universitaria completa;Yes;No;No;21;using only (2);0;0;0;1;0;0;0
4141;-33.0303409;-71.5829018;2;3;3;3;2;3;2;2;4;4;3;3;4;4;4;4;4;4;1;1;1;1;1;1;6;1;1;0;0;1;1;4;1;1;0;0;0;0;2;S?;S?;S?;;;;;;;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;65;60 or more;4;Universitaria completa;Yes;No;No;21;using only (2);0;0;0;1;0;0;0
1413;-33.0355437;-71.5605059;1;1;2;2;1;1;1;1;1;3;1;3;4;1;3;3;2;1;0;0;1;1;1;0;3;0;0;0;0;1;1;2;1;0;0;0;0;0;1;S?;No;S?;7;4;6;1;1;1;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;45;45-59;2;Media tecnica completa;No;No;No;19;master only (1);0;1;0;0;0;0;0
4163;-33.0279049;-71.5531363;1;3;1;1;1;1;1;1;3;3;5;3;4;2;4;4;4;4;1;1;0;1;1;0;4;0;0;0;0;1;0;1;0;0;0;0;0;0;0;S?;S?;No;7;1;7;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;49;45-59;4;Superior tecnica completa;No;No;Yes;21;using only (2);0;0;0;1;0;0;0
4164;-33.0278815;-71.5531978;2;1;2;2;1;3;1;1;3;4;3;1;1;1;4;4;4;3;1;1;1;1;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;S?;No;S?;7;1;1;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;38;30-44;2;Superior tecnica completa;Yes;No;No;21;using only (2);0;0;0;1;0;0;0
4165;-33.027872;-71.5530507;1;3;3;1;2;1;2;3;2;2;4;4;4;1;3;2;3;3;0;0;0;0;0;0;0;0;1;0;1;0;0;2;0;1;0;0;0;0;1;S?;S?;No;7;6;7;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Masculine;19;18-29;4;Media incompleta;No;No;Yes;21;using only (2);0;0;0;1;0;0;0
4166;-33.0278697;-71.5531522;4;3;3;3;3;3;3;3;3;3;3;3;3;1;2;2;2;2;1;0;1;1;1;0;4;0;1;0;0;0;0;1;0;0;0;0;0;0;0;S?;S?;S?;7;3;3;4;4;4;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;56;45-59;5;Universitaria completa;No;No;No;21;using only (2);0;0;0;1;0;0;0
1499;-33.0331566;-71.5680258;5;5;5;1;3;2;1;4;5;4;4;5;5;3;3;4;4;4;1;0;1;1;0;0;3;0;0;0;0;1;0;1;0;1;1;1;1;1;5;S?;S?;S?;7;1;6;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;37;30-44;4;Universitaria completa;No;No;No;20;master only (1);0;0;1;0;0;0;0
1509;-33.0329701;-71.568548;1;1;1;1;3;3;3;3;3;3;3;3;3;1;2;2;2;2;1;1;1;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;S?;S?;S?;4;1;1;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;64;60 or more;3;Superior tecnica incompleta;No;No;No;20;master only (1);0;0;1;0;0;0;0
1525;-33.032536;-71.567672;4;5;4;3;3;1;1;1;5;5;3;5;5;4;4;4;4;4;1;1;1;1;1;0;5;1;1;1;1;1;1;6;1;1;1;1;0;1;5;S?;S?;S?;7;7;7;7;7;7;7;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;27;18-29;4;Universitaria completa;No;No;No;20;master only (1);0;0;1;0;0;0;0
1526;-33.0324314;-71.5679572;3;3;3;3;2;4;2;2;3;4;2;4;4;1;3;3;4;4;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;S?;S?;S?;4;4;4;4;4;4;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;50;45-59;4;Superior tecnica completa;Yes;No;No;20;master only (1);0;0;1;0;0;0;0
1549;-33.0308745;-71.5668211;2;2;2;2;1;2;2;2;3;4;2;2;4;2;3;3;3;2;1;0;1;1;1;0;4;1;0;0;0;1;1;3;0;0;0;0;0;0;0;S?;No;No;;;;6;;;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Masculine;56;45-59;3;Media completa;Yes;No;No;19;master only (1);0;1;0;0;0;0;0
1564;-33.0302387;-71.5667072;2;3;3;3;2;3;3;4;3;3;3;4;4;1;2;2;2;2;1;0;1;1;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;S?;S?;No;6;1;1;1;1;1;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Masculine;65;60 or more;3;Media completa;No;No;No;19;master only (1);0;1;0;0;0;0;0
1579;-33.0296206;-71.5682466;1;1;1;1;2;2;2;2;4;2;2;4;4;1;3;3;3;2;1;0;1;1;1;0;4;0;0;1;0;1;1;3;0;1;0;0;0;0;1;S?;S?;S?;7;1;6;1;1;1;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;60;60 or more;4;Superior tecnica completa;Yes;No;No;19;master only (1);0;1;0;0;0;0;0
